book_name,status,is_ebook
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Essentials of Contemporary Management,Completed - 04 Dis: Need proof of purchase from student,False
Marketing the core,Completed - 04 Dis: Need proof of purchase from student,False
Miami University Pocket Nurse Kit ? Spring 2022 Item #06-37-1108 (NON-RETURNABLE ITEM),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Gordis Epidemiology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Traditions & Encounters Volume 1 From the Beginning to 1500,Completed - 04 Dis: Need proof of purchase from student,False
Essential Environment,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Modern Control Systems,Completed - 04 Dis: Need proof of purchase from student,False
Fluid Mechanics,Completed - 04 Dis: Need proof of purchase from student,False
Mechanics of Materials,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Campbell Biology,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Art History Vol 1,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Forty Studies that Changed Psychology [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for Microbiology: A Systems Approach,Completed - 04 Dis: Need proof of purchase from student,False
A Photographic Atlas for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
Survival Guide for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
"Human Anatomy & Physiology Laboratory Manual, Cat Version",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Bundle: Precalculus: Mathematics for Calculus, 7th + Enhanced WebAssign, 1 term (6 months) Printed Access Card for Pre-Calculus & College Algebra, Single-Term Courses",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"WebAssign Printed Access Card for Stewart/Redlin/Watson's Precalculus, Enhanced Edition, 7th Edition",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Applied Biomechanics: Concepts and Connections,Completed - 04 Dis: Need proof of purchase from student,False
A Student's Guide to History,Completed - 04 Dis: Need proof of purchase from student,False
Working with Words A Handbook for Media Writers and Editors,Completed - 04 Dis: Need proof of purchase from student,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Modified Mastering Biology with Pearson eText -- Access Card -- for Campbell Biology (18-Weeks),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Animal Behavior,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Seven Days in the Art World,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Postmodernism: A Very Short Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Stuffed and Starved,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Globalization: A Very Short Introduction,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Sport Facility  &  Event Management,Completed - 04 Dis: Need proof of purchase from student,False
"Facetas, 5th Edition Student Textbook & Media Code",Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Education with Pearson eText -- Access Card -- for Educational Assessment of Students,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Plus MyLab Statistics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Student Value Edition Plus MyLab Statistics with Pearson eText,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Gordis Epidemiology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Plus MyLab Statistics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Student Value Edition Plus MyLab Statistics with Pearson eText,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Grandmother's Hands,Completed - 04 Dis: Complete (Available at Bookshare.org),False
How to Be an Antiracist,Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Braving the Wilderness,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Visualizing Human Geography,Completed - 04 Dis: Need proof of purchase from student,False
"MindTap for Segal's Social Welfare Policy and Social Programs, Enhanced, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Teaching Children's Literature: It's Critical!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Principles of Microeconomics (1-Term Access) for Miami University,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Art History Vol 2,Completed - 04 Dis: Need proof of purchase from student,False
"Microeconomics, Student Value Edition Plus MyLab Economics with Pearson eText -- Access Card Package",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Essential Environment,Completed - 04 Dis: Need proof of purchase from student,False
Connect Master Principles of Economics 1-Semester Online Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
